##! [ RR header version 0.1a ]
##! created: 24/09/2014 14:18:52
##! location: /mnt/mnemo2/damian/PaxDB/groups/paxdb_website_groups_consistent/418101.plasmodia.orthgroups.consistent.txt
##! interpreter: python
##! script: /mnt/mnemo2/damian/PaxDB/sources/consistent/decompress.py
##! args: 
##! machine: imlslnx-atlas
##! rundir: /mnt/mnemo2/damian/PaxDB/sources/consistent
##! script timestamp: 24/09/2014 13:58:51
##! script MD5: 3f108046336d187b95c2e42c296efb1d
##! input file: /mnt/mnemo2/damian/PaxDB/groups/og_ogid_mapping_og3/418101.paxdb.og_ogid.og3.txt timestamp: 24/09/2014 12:07:54
##! input file: /mnt/mnemo2/damian/PaxDB/groups/paxdb_mapped_consistent/418101.paxdb.orthgroups.og3.txt timestamp: 24/09/2014 13:16:52
##! input file: /mnt/mnemo2/damian/eggNOGv4/eggNOGv4_computations/eggnog4/NOG_COG/protein.shorthands.txt timestamp: 21/11/2013 17:24:45
##!
NOG04000:	352914.XP_725878.1 5821.PBANKA_122380
NOG06560:	5821.PBANKA_103540 352914.XP_727084.1
NOG06561:	5821.PBANKA_081390 352914.XP_725450.1
NOG06562:	352914.XP_728266.1 5821.PBANKA_051920
NOG06563:	352914.XP_725525.1 5821.PBANKA_131240
NOG06564:	5821.PBANKA_101990 352914.XP_726167.1
NOG06565:	5821.PBANKA_083560 352914.XP_725669.1
NOG06566:	352914.XP_728051.1 5821.PBANKA_070820
NOG06567:	352914.XP_729157.1 5821.PBANKA_080570
NOG06568:	5821.PBANKA_132010 352914.XP_730695.1
NOG06569:	5821.PBANKA_132680 352914.XP_724521.1
NOG06570:	5821.PBANKA_101030 352914.XP_725874.1
NOG06571:	5821.PBANKA_051420 352914.XP_724885.1
NOG06572:	5821.PBANKA_131470 352914.XP_729833.1
NOG06573:	352914.XP_725261.1 5821.PBANKA_113170
NOG06574:	5821.PBANKA_140410 352914.XP_725338.1
NOG06575:	5821.PBANKA_112330 352914.XP_724744.1
NOG06576:	352914.XP_728821.1 5821.PBANKA_031290
NOG06577:	5821.PBANKA_093460 352914.XP_727487.1
NOG06578:	352914.XP_728325.1 5821.PBANKA_070460
NOG06579:	352914.XP_729993.1 5821.PBANKA_091820
NOG06580:	5821.PBANKA_030930 352914.XP_731354.1
NOG06581:	5821.PBANKA_102850 352914.XP_731284.1
NOG06582:	5821.PBANKA_041550 352914.XP_726556.1
NOG06583:	5821.PBANKA_136490 352914.XP_724836.1
NOG06584:	352914.XP_730364.1 5821.PBANKA_081490
NOG06585:	352914.XP_730099.1 5821.PBANKA_112860
NOG06586:	5821.PBANKA_133720 352914.XP_727597.1
NOG06587:	5821.PBANKA_102880 352914.XP_726085.1
NOG06588:	5821.PBANKA_103220 352914.XP_725788.1
NOG06589:	352914.XP_726113.1 5821.PBANKA_040150
NOG06590:	352914.XP_724023.1 5821.PBANKA_133950
NOG06591:	352914.XP_729786.1 5821.PBANKA_080210
NOG06592:	352914.XP_727774.1 5821.PBANKA_081920
NOG06593:	352914.XP_729674.1 5821.PBANKA_060520
NOG06594:	352914.XP_724152.1 5821.PBANKA_113510
NOG06595:	352914.XP_723727.1 5821.PBANKA_146120
NOG06596:	5821.PBANKA_071550 352914.XP_725202.1
NOG06597:	5821.PBANKA_060770 352914.XP_725991.1
NOG06598:	352914.XP_730517.1 5821.PBANKA_082760
NOG06599:	5821.PBANKA_092430 352914.XP_727782.1
NOG06600:	5821.PBANKA_144720 352914.XP_725345.1
NOG06601:	5821.PBANKA_145020 352914.XP_728024.1
NOG06602:	352914.XP_730060.1 5821.PBANKA_123490
NOG06603:	5821.PBANKA_093150 352914.XP_730017.1
NOG06604:	352914.XP_727616.1 5821.PBANKA_030230
NOG06605:	352914.XP_727644.1 5821.PBANKA_120320
NOG06606:	5821.PBANKA_122150 352914.XP_726303.1
NOG06607:	352914.XP_725463.1 5821.PBANKA_121920
NOG06608:	5821.PBANKA_052210 352914.XP_730346.1
NOG06609:	5821.PBANKA_121930 352914.XP_725462.1
NOG06610:	5821.PBANKA_070700 352914.XP_724809.1
NOG06611:	352914.XP_725274.1 5821.PBANKA_111040
NOG06612:	5821.PBANKA_100160 352914.XP_729087.1
NOG06613:	5821.PBANKA_060430 352914.XP_729565.1
NOG06614:	352914.XP_730132.1 5821.PBANKA_020680
NOG06615:	352914.XP_726792.1 5821.PBANKA_070360
NOG06616:	352914.XP_725325.1 5821.PBANKA_131670
NOG06617:	352914.XP_724244.1 5821.PBANKA_144290
NOG06618:	352914.XP_727315.1 5821.PBANKA_101870
NOG06619:	5821.PBANKA_131950 352914.XP_729362.1
NOG06620:	5821.PBANKA_130630 352914.XP_730335.1
NOG06621:	352914.XP_730804.1 5821.PBANKA_071800
NOG06622:	352914.XP_731263.1 5821.PBANKA_072040
NOG06623:	5821.PBANKA_081080 352914.XP_731096.1
NOG06624:	352914.XP_725000.1 5821.PBANKA_082260
NOG06625:	5821.PBANKA_146110 352914.XP_723726.1
NOG06626:	5821.PBANKA_130620 352914.XP_730952.1
NOG06627:	352914.XP_723881.1 5821.PBANKA_133660
NOG06628:	352914.XP_726491.1 5821.PBANKA_093340
NOG06629:	5821.PBANKA_070680 352914.XP_724808.1
NOG06630:	5821.PBANKA_145730 352914.XP_728939.1
NOG06631:	5821.PBANKA_112820 352914.XP_724423.1
NOG06632:	5821.PBANKA_114600 352914.XP_723966.1
NOG06633:	352914.XP_726752.1 5821.PBANKA_071180
NOG06634:	5821.PBANKA_071010 352914.XP_730299.1
NOG06635:	5821.PBANKA_093810 352914.XP_730672.1
NOG06636:	352914.XP_731355.1 5821.PBANKA_120500
NOG06637:	5821.PBANKA_145620 352914.XP_724355.1
NOG06638:	352914.XP_730873.1 5821.PBANKA_122050
NOG06639:	352914.XP_730884.1 5821.PBANKA_140200
NOG06640:	5821.PBANKA_130490 352914.XP_730488.1
NOG06641:	352914.XP_725228.1 5821.PBANKA_041280
NOG06642:	5821.PBANKA_081590 352914.XP_731424.1
NOG06643:	352914.XP_726803.1 5821.PBANKA_144910
NOG06644:	5821.PBANKA_030310 352914.XP_730411.1
NOG06645:	5821.PBANKA_113560 352914.XP_727341.1
NOG06646:	5821.PBANKA_114040 352914.XP_727434.1
NOG06647:	5821.PBANKA_082750 352914.XP_730516.1
NOG06648:	352914.XP_729578.1 5821.PBANKA_060440
NOG06649:	352914.XP_725719.1 5821.PBANKA_060200
NOG06650:	5821.PBANKA_143920 352914.XP_725855.1
NOG06651:	5821.PBANKA_142730 352914.XP_729447.1
NOG06652:	5821.PBANKA_102780 352914.XP_724758.1
NOG06653:	5821.PBANKA_030080 352914.XP_724427.1
NOG06654:	5821.PBANKA_070800 352914.XP_730380.1
NOG06655:	352914.XP_728649.1 5821.PBANKA_113750
NOG06656:	352914.XP_729260.1 5821.PBANKA_145560
NOG06657:	352914.XP_723862.1 5821.PBANKA_102700
NOG06658:	352914.XP_723620.1 5821.PBANKA_091970
NOG06659:	352914.XP_726227.1 5821.PBANKA_134740
NOG06660:	5821.PBANKA_102990 352914.XP_729326.1
NOG06661:	352914.XP_726307.1 5821.PBANKA_144020
NOG06662:	5821.PBANKA_140650 352914.XP_726868.1
NOG06663:	5821.PBANKA_040840 352914.XP_728250.1
NOG06664:	5821.PBANKA_061130 352914.XP_728401.1
NOG06665:	5821.PBANKA_060170 352914.XP_725607.1
NOG06666:	5821.PBANKA_083190 352914.XP_726031.1
NOG06667:	5821.PBANKA_136350 352914.XP_727743.1
NOG06668:	5821.PBANKA_133740 352914.XP_727123.1
NOG06669:	5821.PBANKA_092530 352914.XP_727130.1
NOG06670:	352914.XP_724829.1 5821.PBANKA_112950
NOG06671:	5821.PBANKA_030880 352914.XP_728597.1
NOG06672:	352914.XP_724791.1 5821.PBANKA_132740
NOG06673:	5821.PBANKA_111270 352914.XP_724952.1
NOG06674:	352914.XP_723666.1 5821.PBANKA_092320
NOG06675:	5821.PBANKA_130860 352914.XP_723902.1
NOG06676:	352914.XP_724190.1 5821.PBANKA_103300
NOG06677:	352914.XP_728395.1 5821.PBANKA_070060
NOG06678:	352914.XP_727451.1 5821.PBANKA_143850
NOG06679:	5821.PBANKA_113570 352914.XP_730836.1
NOG06680:	352914.XP_731215.1 5821.PBANKA_111470
NOG06681:	5821.PBANKA_145740 352914.XP_726578.1
NOG06682:	352914.XP_724393.1 5821.PBANKA_132530
NOG06683:	5821.PBANKA_041560 352914.XP_723992.1
NOG06684:	5821.PBANKA_070110 352914.XP_725366.1
NOG06685:	5821.PBANKA_052400 352914.XP_727113.1
NOG06686:	5821.PBANKA_062150 352914.XP_730589.1
NOG06687:	5821.PBANKA_100770 352914.XP_730182.1
NOG06688:	5821.PBANKA_133030 352914.XP_726054.1
NOG06689:	352914.XP_726565.1 5821.PBANKA_142440
NOG06690:	352914.XP_729052.1 5821.PBANKA_081630
NOG06691:	352914.XP_727409.1 5821.PBANKA_131840
NOG06692:	5821.PBANKA_133900 352914.XP_727323.1
NOG06693:	352914.XP_728253.1 5821.PBANKA_136230
NOG06694:	352914.XP_729026.1 5821.PBANKA_130560
NOG06695:	352914.XP_726642.1 5821.PBANKA_051090
NOG06696:	352914.XP_729999.1 5821.PBANKA_144210
NOG06697:	352914.XP_726287.1 5821.PBANKA_130050
NOG06698:	5821.PBANKA_062090 352914.XP_729901.1
NOG06699:	352914.XP_724557.1 5821.PBANKA_141250
NOG06700:	5821.PBANKA_100690 352914.XP_724348.1
NOG06701:	5821.PBANKA_082210 352914.XP_723787.1
NOG06702:	5821.PBANKA_132070 352914.XP_727168.1
NOG06703:	5821.PBANKA_145950 352914.XP_724077.1
NOG06704:	352914.XP_725201.1 5821.PBANKA_071540
NOG06705:	352914.XP_729953.1 5821.PBANKA_021130
NOG06706:	352914.XP_729602.1 5821.PBANKA_143410
NOG06707:	352914.XP_727202.1 5821.PBANKA_130540
NOG06708:	352914.XP_731431.1 5821.PBANKA_081270
NOG06709:	352914.XP_724911.1 5821.PBANKA_113890
NOG06710:	5821.PBANKA_010450 352914.XP_725814.1
NOG06711:	352914.XP_726228.1 5821.PBANKA_134730
NOG06712:	5821.PBANKA_030520 352914.XP_726918.1
NOG06713:	352914.XP_730316.1 5821.PBANKA_091120
NOG06714:	5821.PBANKA_093100 352914.XP_724693.1
NOG06715:	352914.XP_725882.1 5821.PBANKA_145210
NOG06716:	352914.XP_727846.1 5821.PBANKA_103690
NOG06717:	5821.PBANKA_146160 352914.XP_730845.1
NOG06718:	352914.XP_729463.1 5821.PBANKA_100320
NOG06719:	5821.PBANKA_050720 352914.XP_729458.1
NOG06720:	5821.PBANKA_082960 352914.XP_724432.1
NOG06721:	5821.PBANKA_142870 352914.XP_724858.1
NOG06722:	352914.XP_727533.1 5821.PBANKA_131600
NOG06723:	5821.PBANKA_083380 352914.XP_730505.1
NOG06724:	5821.PBANKA_133270 352914.XP_725108.1
NOG06725:	352914.XP_730999.1 5821.PBANKA_010690
NOG06726:	5821.PBANKA_050120 352914.XP_729845.1
NOG06727:	5821.PBANKA_030640 352914.XP_731171.1
NOG06728:	5821.PBANKA_071670 352914.XP_730070.1
NOG06729:	5821.PBANKA_114400 352914.XP_731043.1
NOG06730:	352914.XP_724652.1 5821.PBANKA_071880
NOG06731:	352914.XP_726176.1 5821.PBANKA_131990
NOG06732:	5821.PBANKA_093630 352914.XP_730620.1
NOG06733:	352914.XP_730450.1 5821.PBANKA_135330
NOG06734:	5821.PBANKA_110280 352914.XP_724994.1
NOG06735:	352914.XP_727657.1 5821.PBANKA_010790
NOG06736:	5821.PBANKA_010780 352914.XP_729056.1
NOG06737:	5821.PBANKA_114030 352914.XP_730989.1
NOG06738:	5821.PBANKA_031380 352914.XP_726538.1
NOG06739:	352914.XP_730309.1 5821.PBANKA_060980
NOG06740:	5821.PBANKA_123740 352914.XP_730789.1
NOG06741:	5821.PBANKA_140920 352914.XP_730727.1
NOG06742:	352914.XP_729446.1 5821.PBANKA_142720
NOG06743:	5821.PBANKA_051740 352914.XP_731123.1
NOG06744:	5821.PBANKA_140790 352914.XP_730197.1
NOG06745:	352914.XP_729164.1 5821.PBANKA_080500
NOG06746:	5821.PBANKA_081510 352914.XP_730368.1
NOG06747:	5821.PBANKA_142120 352914.XP_729033.1
NOG06748:	5821.PBANKA_102900 352914.XP_729154.1
NOG06749:	5821.PBANKA_092250 352914.XP_730718.1
NOG06750:	352914.XP_728273.1 5821.PBANKA_060410
NOG06751:	352914.XP_731455.1 5821.PBANKA_143780
NOG06752:	352914.XP_726875.1 5821.PBANKA_110630
NOG06753:	352914.XP_729824.1 5821.PBANKA_144350
NOG06754:	5821.PBANKA_051560 352914.XP_726950.1
NOG06755:	352914.XP_725707.1 5821.PBANKA_061590
NOG06756:	5821.PBANKA_134350 352914.XP_728124.1
NOG06757:	352914.XP_728421.1 5821.PBANKA_040920
NOG06758:	352914.XP_724679.1 5821.PBANKA_100300
NOG06759:	352914.XP_725956.1 5821.PBANKA_135610
NOG06760:	5821.PBANKA_135270 352914.XP_725292.1
NOG06761:	5821.PBANKA_091170 352914.XP_728947.1
NOG06762:	5821.PBANKA_112810 352914.XP_724424.1
NOG06763:	352914.XP_726962.1 5821.PBANKA_052180
NOG06764:	5821.PBANKA_100470 352914.XP_726189.1
NOG06765:	5821.PBANKA_061080 352914.XP_730360.1
NOG06766:	5821.PBANKA_070270 352914.XP_729102.1
NOG06767:	5821.PBANKA_061300 352914.XP_728064.1
NOG06768:	5821.PBANKA_123860 352914.XP_725054.1
NOG06769:	5821.PBANKA_144770 352914.XP_725037.1
NOG06770:	5821.PBANKA_143650 352914.XP_728862.1
NOG06771:	5821.PBANKA_051650 352914.XP_730502.1
NOG06772:	352914.XP_728938.1 5821.PBANKA_145720
NOG06773:	352914.XP_726387.1 5821.PBANKA_061650
NOG06774:	5821.PBANKA_082350 352914.XP_725019.1
NOG06775:	5821.PBANKA_130900 352914.XP_728221.1
NOG06776:	5821.PBANKA_101920 352914.XP_727550.1
NOG06777:	352914.XP_731328.1 5821.PBANKA_134170
NOG06778:	5821.PBANKA_110910 352914.XP_731246.1
NOG06779:	5821.PBANKA_080370 352914.XP_724022.1
NOG06780:	352914.XP_727781.1 5821.PBANKA_121000
NOG06781:	352914.XP_724933.1 5821.PBANKA_144960
NOG06782:	5821.PBANKA_114290 352914.XP_727362.1
NOG06783:	5821.PBANKA_041600 352914.XP_726958.1
NOG06784:	352914.XP_729166.1 5821.PBANKA_080480
NOG06785:	352914.XP_727406.1 5821.PBANKA_131810
NOG06786:	5821.PBANKA_030210 352914.XP_727615.1
NOG06787:	352914.XP_725375.1 5821.PBANKA_071470
NOG06788:	352914.XP_731427.1 5821.PBANKA_081320
NOG06789:	352914.XP_726523.1 5821.PBANKA_145320
NOG06790:	352914.XP_728391.1 5821.PBANKA_081680
NOG06791:	5821.PBANKA_123730 352914.XP_730788.1
NOG06792:	352914.XP_725922.1 5821.PBANKA_145910
NOG06793:	5821.PBANKA_133380 352914.XP_723802.1
NOG06794:	352914.XP_724051.1 5821.PBANKA_110420
NOG06795:	352914.XP_724531.1 5821.PBANKA_092550
NOG06796:	5821.PBANKA_142250 352914.XP_726191.1
NOG06797:	352914.XP_723656.1 5821.PBANKA_081110
NOG06798:	5821.PBANKA_102160 352914.XP_725636.1
NOG06799:	5821.PBANKA_081640 352914.XP_729053.1
NOG06800:	5821.PBANKA_132600 352914.XP_726406.1
NOG06801:	352914.XP_724065.1 5821.PBANKA_030600
NOG06802:	352914.XP_727719.1 5821.PBANKA_090480
NOG06803:	352914.XP_724151.1 5821.PBANKA_113520
NOG06804:	352914.XP_729032.1 5821.PBANKA_142130
NOG06805:	352914.XP_727387.1 5821.PBANKA_081190
NOG06806:	5821.PBANKA_135470.1 352914.XP_729140.1
NOG06807:	5821.PBANKA_103570 352914.XP_727830.1
NOG06808:	352914.XP_725961.1 5821.PBANKA_100050
NOG06809:	5821.PBANKA_030980 352914.XP_730946.1
NOG06810:	352914.XP_727377.1 5821.PBANKA_082490
NOG06811:	352914.XP_725518.1 5821.PBANKA_100370
NOG06812:	352914.XP_724153.1 5821.PBANKA_031100
NOG06813:	352914.XP_724854.1 5821.PBANKA_021460
NOG06814:	352914.XP_731028.1 5821.PBANKA_060900
NOG06815:	352914.XP_725938.1 5821.PBANKA_130800
NOG06816:	5821.PBANKA_113260 352914.XP_729393.1
NOG06817:	5821.PBANKA_021340 352914.XP_729246.1
NOG06818:	5821.PBANKA_060470 352914.XP_727707.1
NOG06819:	5821.PBANKA_113940 352914.XP_726318.1
NOG06820:	352914.XP_729844.1 5821.PBANKA_050130
NOG06821:	5821.PBANKA_093600 352914.XP_723916.1
NOG06822:	352914.XP_725326.1 5821.PBANKA_131680
NOG06823:	5821.PBANKA_100970 352914.XP_730453.1
NOG06824:	5821.PBANKA_112060 352914.XP_726814.1
NOG06825:	5821.PBANKA_111600 352914.XP_729271.1
NOG06826:	5821.PBANKA_102340 352914.XP_728929.1
NOG06827:	5821.PBANKA_130270 352914.XP_724110.1
NOG06828:	5821.PBANKA_141680 352914.XP_729810.1
NOG06829:	5821.PBANKA_113700 352914.XP_727812.1
NOG06830:	5821.PBANKA_100580 352914.XP_730105.1
NOG06831:	352914.XP_728980.1 5821.PBANKA_010750
NOG06832:	5821.PBANKA_011180 352914.XP_729467.1
NOG06833:	5821.PBANKA_093980 352914.XP_723811.1
NOG06834:	5821.PBANKA_135600 352914.XP_728960.1
NOG06835:	5821.PBANKA_070260 352914.XP_729101.1
NOG06836:	5821.PBANKA_091940 352914.XP_730801.1
NOG06837:	352914.XP_730175.1 5821.PBANKA_100830
NOG06838:	352914.XP_728927.1 5821.PBANKA_102320
NOG06839:	5821.PBANKA_101150 352914.XP_726173.1
NOG06840:	352914.XP_724807.1 5821.PBANKA_102460
NOG06841:	5821.PBANKA_103700 352914.XP_727845.1
NOG06842:	352914.XP_724394.1 5821.PBANKA_132520
NOG06843:	352914.XP_723722.1 5821.PBANKA_030910
NOG06844:	5821.PBANKA_134290 352914.XP_727441.1
NOG06845:	5821.PBANKA_103360 352914.XP_729128.1
NOG06846:	352914.XP_730477.1 5821.PBANKA_132970
NOG06847:	352914.XP_724955.1 5821.PBANKA_113230
NOG06848:	5821.PBANKA_040720 352914.XP_731461.1
NOG06849:	352914.XP_724749.1 5821.PBANKA_122810
NOG06850:	5821.PBANKA_021150 352914.XP_729951.1
NOG06851:	352914.XP_727486.1 5821.PBANKA_120980
NOG06852:	352914.XP_726051.1 5821.PBANKA_133060
NOG06853:	352914.XP_724241.1 5821.PBANKA_144270
NOG06854:	5821.PBANKA_090440 352914.XP_723619.1
NOG06855:	5821.PBANKA_081960 352914.XP_727522.1
NOG06856:	352914.XP_724560.1 5821.PBANKA_120140
NOG06857:	5821.PBANKA_092580 352914.XP_731224.1
NOG06858:	5821.PBANKA_132770 352914.XP_724794.1
NOG06859:	5821.PBANKA_135540 352914.XP_729357.1
NOG06860:	5821.PBANKA_144320 352914.XP_730831.1
NOG06861:	5821.PBANKA_090740 352914.XP_727892.1
NOG06862:	352914.XP_730731.1 5821.PBANKA_140970
NOG06863:	5821.PBANKA_083630 352914.XP_726708.1
NOG06864:	5821.PBANKA_145200 352914.XP_724702.1
NOG06865:	5821.PBANKA_041470 352914.XP_731451.1
NOG06866:	5821.PBANKA_093550 352914.XP_725433.1
NOG06867:	352914.XP_726455.1 5821.PBANKA_060270
NOG06868:	352914.XP_726300.1 5821.PBANKA_050970
NOG06869:	5821.PBANKA_101090 352914.XP_728442.1
NOG06870:	352914.XP_724019.1 5821.PBANKA_080350
NOG06871:	352914.XP_729178.1 5821.PBANKA_133140
NOG06872:	5821.PBANKA_145100 352914.XP_726714.1
NOG06873:	352914.XP_724422.1 5821.PBANKA_112830
NOG06874:	5821.PBANKA_060600 352914.XP_724417.1
NOG06875:	352914.XP_731352.1 5821.PBANKA_103340
NOG06876:	352914.XP_724349.1 5821.PBANKA_100680
NOG06877:	352914.XP_724358.1 5821.PBANKA_051390
NOG06878:	5821.PBANKA_100100 352914.XP_730323.1
NOG06879:	352914.XP_725449.1 5821.PBANKA_093840
NOG06880:	352914.XP_725621.1 5821.PBANKA_120250
NOG06881:	352914.XP_725617.1 5821.PBANKA_050390
NOG06882:	352914.XP_729334.1 5821.PBANKA_134390
NOG06883:	5821.PBANKA_142450 352914.XP_726566.1
NOG06884:	5821.PBANKA_120660 352914.XP_726782.1
NOG06885:	5821.PBANKA_121730 352914.XP_724264.1
NOG06886:	352914.XP_726249.1 5821.PBANKA_131920
NOG06887:	352914.XP_725834.1 5821.PBANKA_060370
NOG06888:	5821.PBANKA_070560 352914.XP_726154.1
NOG06889:	352914.XP_729365.1 5821.PBANKA_021440
NOG06890:	5821.PBANKA_136530 352914.XP_728919.1
NOG06891:	352914.XP_724038.1 5821.PBANKA_144820
NOG06892:	352914.XP_730042.1 5821.PBANKA_134640
NOG06893:	5821.PBANKA_092830 352914.XP_730982.1
NOG06894:	352914.XP_726115.1 5821.PBANKA_122060
NOG06895:	5821.PBANKA_110710 352914.XP_724612.1
NOG06896:	352914.XP_728074.1 5821.PBANKA_111180
NOG06897:	352914.XP_726350.1 5821.PBANKA_093790
NOG06898:	5821.PBANKA_090350 352914.XP_727210.1
NOG06899:	5821.PBANKA_061540 352914.XP_731290.1
NOG06900:	352914.XP_730337.1 5821.PBANKA_061670
NOG06901:	352914.XP_728429.1 5821.PBANKA_133760
NOG06902:	5821.PBANKA_041220 352914.XP_730156.1
NOG06903:	5821.PBANKA_122900 352914.XP_729588.1
NOG06904:	5821.PBANKA_120410 352914.XP_727280.1
NOG06905:	352914.XP_730961.1 5821.PBANKA_021430
NOG06906:	352914.XP_730743.1 5821.PBANKA_071750
NOG06907:	352914.XP_724213.1 5821.PBANKA_130020
NOG06908:	352914.XP_731067.1 5821.PBANKA_011100
NOG06909:	5821.PBANKA_101620 352914.XP_724771.1
NOG06910:	352914.XP_726548.1 5821.PBANKA_051520
NOG06911:	352914.XP_726586.1 5821.PBANKA_142850
NOG06912:	5821.PBANKA_143430 352914.XP_729603.1
NOG06913:	5821.PBANKA_031590 352914.XP_724803.1
NOG06914:	352914.XP_730213.1 5821.PBANKA_113310
NOG06915:	5821.PBANKA_146370 352914.XP_726017.1
NOG06916:	352914.XP_729233.1 5821.PBANKA_050820
NOG06917:	5821.PBANKA_122500 352914.XP_731326.1
NOG06918:	5821.PBANKA_102080 352914.XP_729656.1
NOG06919:	5821.PBANKA_121950 352914.XP_725460.1
NOG06920:	5821.PBANKA_145180 352914.XP_726398.1
NOG06921:	352914.XP_724535.1 5821.PBANKA_120610
NOG06922:	5821.PBANKA_112400 352914.XP_730202.1
NOG06923:	5821.PBANKA_040290 352914.XP_723686.1
NOG06924:	352914.XP_723936.1 5821.PBANKA_124200
NOG06925:	5821.PBANKA_122590 352914.XP_725993.1
NOG06926:	5821.PBANKA_031330 352914.XP_728975.1
NOG06927:	5821.PBANKA_145930 352914.XP_730110.1
NOG06928:	352914.XP_729720.1 5821.PBANKA_122240
NOG06929:	5821.PBANKA_103310 352914.XP_727359.1
NOG06930:	5821.PBANKA_134680 352914.XP_727780.1 352914.XP_728284.1
NOG06931:	5821.PBANKA_050780 352914.XP_727128.1
NOG06932:	352914.XP_729662.1 5821.PBANKA_082300
NOG06933:	352914.XP_729399.1 5821.PBANKA_062210
NOG06934:	5821.PBANKA_142040 352914.XP_727471.1
NOG06935:	5821.PBANKA_062010 352914.XP_730139.1
NOG06936:	352914.XP_726213.1 5821.PBANKA_120690
NOG06937:	5821.PBANKA_140840 352914.XP_731076.1
NOG06938:	5821.PBANKA_135730 352914.XP_727561.1
NOG06939:	5821.PBANKA_102640 352914.XP_727289.1
NOG06940:	352914.XP_726038.1 5821.PBANKA_052250
NOG06941:	352914.XP_729916.1 5821.PBANKA_030470
NOG06942:	5821.PBANKA_030530 352914.XP_723647.1
NOG06943:	5821.PBANKA_091440 352914.XP_727747.1
NOG06944:	352914.XP_730361.1 5821.PBANKA_081460
NOG06945:	5821.PBANKA_123600 352914.XP_727466.1
NOG06946:	5821.PBANKA_131510 352914.XP_729410.1
NOG06947:	352914.XP_730442.1 5821.PBANKA_140570
NOG06948:	352914.XP_727903.1 5821.PBANKA_051300
NOG06949:	5821.PBANKA_052440 352914.XP_723807.1
NOG06950:	352914.XP_724140.1 5821.PBANKA_110130
NOG06951:	352914.XP_724329.1 5821.PBANKA_090620
NOG06952:	352914.XP_728905.1 5821.PBANKA_071080
NOG06953:	352914.XP_727117.1 5821.PBANKA_101940
NOG06954:	5821.PBANKA_094230 352914.XP_730263.1
NOG06955:	352914.XP_724716.1 5821.PBANKA_010250
NOG06956:	5821.PBANKA_131440 352914.XP_729830.1
NOG06957:	352914.XP_731264.1 5821.PBANKA_090210
NOG06958:	352914.XP_724047.1 5821.PBANKA_071200
NOG06959:	352914.XP_724948.1 5821.PBANKA_111300
NOG06960:	5821.PBANKA_100070 352914.XP_730321.1
NOG06961:	352914.XP_724569.1 5821.PBANKA_110860
NOG06962:	5821.PBANKA_060660 352914.XP_726872.1
NOG06963:	5821.PBANKA_112600 352914.XP_724967.1
NOG06964:	5821.PBANKA_134940 352914.XP_731011.1
NOG06965:	5821.PBANKA_120850 352914.XP_724250.1
NOG06966:	5821.PBANKA_132830 352914.XP_724694.1
NOG06967:	352914.XP_730057.1 5821.PBANKA_140380
NOG06968:	5821.PBANKA_102010 352914.XP_729647.1
NOG06969:	352914.XP_729872.1 5821.PBANKA_143010
NOG06970:	352914.XP_724599.1 5821.PBANKA_112040
NOG06971:	5821.PBANKA_124340 352914.XP_726322.1
NOG06972:	352914.XP_731079.1 5821.PBANKA_010920
NOG06973:	5821.PBANKA_123230 352914.XP_725830.1
NOG06974:	5821.PBANKA_021330 352914.XP_729247.1
NOG06975:	5821.PBANKA_112500 352914.XP_725368.1
NOG06976:	5821.PBANKA_143880 352914.XP_727447.1
NOG06977:	5821.PBANKA_010130 352914.XP_727865.1
NOG06978:	5821.PBANKA_082150 352914.XP_730528.1
NOG06979:	352914.XP_728138.1 5821.PBANKA_144370
NOG06980:	5821.PBANKA_090990 352914.XP_725598.1
NOG06981:	5821.PBANKA_131970 352914.XP_726174.1
NOG06982:	352914.XP_728146.1 5821.PBANKA_140280
NOG06983:	352914.XP_730240.1 5821.PBANKA_111550
NOG06984:	5821.PBANKA_083150 352914.XP_726807.1
NOG06985:	5821.PBANKA_080120 352914.XP_726255.1
NOG06986:	352914.XP_724989.1 5821.PBANKA_113010
NOG06987:	352914.XP_729324.1 5821.PBANKA_103010
NOG06988:	5821.PBANKA_091630 352914.XP_723814.1
NOG06989:	352914.XP_728387.1 5821.PBANKA_010530
NOG06990:	352914.XP_724626.1 5821.PBANKA_123170
NOG06991:	5821.PBANKA_123030 352914.XP_726005.1
NOG06992:	5821.PBANKA_062080 352914.XP_729902.1
NOG06993:	352914.XP_730423.1 5821.PBANKA_120750
NOG06994:	352914.XP_724345.1 5821.PBANKA_100710
NOG06995:	352914.XP_727384.1 5821.PBANKA_093800
NOG06996:	5821.PBANKA_050610 352914.XP_729847.1
NOG06997:	5821.PBANKA_112780 352914.XP_723708.1
NOG06998:	5821.PBANKA_040890 352914.XP_725757.1
NOG06999:	352914.XP_726153.1 5821.PBANKA_130260
NOG07000:	5821.PBANKA_010650 352914.XP_725221.1
NOG07001:	5821.PBANKA_082660 352914.XP_724092.1
NOG07002:	5821.PBANKA_080890 352914.XP_729791.1
NOG07003:	5821.PBANKA_030430 352914.XP_726536.1
NOG07004:	5821.PBANKA_071650 352914.XP_730072.1
NOG07005:	5821.PBANKA_123280 352914.XP_729401.1
NOG07006:	352914.XP_728528.1 5821.PBANKA_131320
NOG07007:	352914.XP_725522.1 5821.PBANKA_011200
